ID,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,liveness,loudness,mode,popularity,speechiness,tempo
7633,0.7829999999999999,1960,0.8809999999999999,2024,0.672,145360,0.41100000000000003,0,0.0,0.0979,-6.1339999999999995,1,54,0.0519,74.373
7634,0.5,1960,0.7759999999999999,708,0.486,178467,0.377,0,0.0,0.39,-6.777,0,60,0.0309,64.033
7635,0.248,1960,0.978,43,0.18600000000000005,183267,0.124,0,0.865,0.111,-15.270999999999999,1,57,0.0434,77.903
7636,0.139,1960,0.977,222,0.452,325787,0.109,0,0.879,0.08800000000000001,-19.965,0,60,0.0471,126.29
7637,0.609,1960,0.765,1990,0.511,157493,0.47100000000000003,0,2.35e-06,0.17300000000000001,-9.281,1,56,0.0245,100.24799999999999
7638,0.249,1960,0.983,677,0.345,212107,0.253,0,2.91e-06,0.13699999999999998,-10.555,0,56,0.0404,138.079
7639,0.861,1960,0.85,677,0.47100000000000003,162360,0.386,0,0.0,0.161,-8.139,1,60,0.0581,157.921
7640,0.392,1960,0.742,684,0.711,212920,0.0939,0,0.0644,0.11199999999999999,-21.255,1,67,0.0486,61.657
7641,0.594,1960,0.858,1813,0.674,151973,0.195,0,5.400000000000001e-05,0.324,-19.334,1,57,0.0341,100.101
7642,0.831,1960,0.484,1990,0.474,158613,0.478,0,0.0,0.0833,-8.951,1,58,0.0343,120.32600000000001
7643,0.693,1960,0.385,2330,0.34299999999999997,191013,0.522,0,0.0,0.132,-10.082,0,58,0.0348,119.911
7644,0.542,1960,0.58,708,0.5539999999999999,180667,0.345,0,6.1e-05,0.348,-7.87,1,54,0.027000000000000003,104.73700000000001
7645,0.109,1960,0.961,709,0.52,230067,0.0206,0,0.00043499999999999995,0.0981,-22.868000000000002,0,58,0.0486,118.42399999999999
7646,0.612,1960,0.667,548,0.57,135253,0.196,0,0.0,0.10400000000000001,-14.374,0,56,0.0442,127.3
7647,0.586,1960,0.951,222,0.611,360547,0.24,0,0.773,0.0815,-16.534000000000002,0,57,0.0387,102.436
7648,0.603,1960,0.603,1899,0.635,156200,0.31,0,0.174,0.139,-14.43,0,68,0.0315,120.675
7649,0.583,1960,0.43799999999999994,399,0.488,482960,0.47600000000000003,0,0.000279,0.11,-10.315999999999999,0,57,0.0497,110.95100000000001
7650,0.665,1960,0.932,677,0.526,135333,0.331,0,0.0,0.0792,-9.004,1,55,0.059000000000000004,113.927
7651,0.961,1960,0.149,644,0.598,130067,0.909,0,0.0239,0.0519,-8.321,1,54,0.0969,155.851
7652,0.563,1960,0.843,1084,0.5539999999999999,174173,0.301,0,0.00268,0.10099999999999999,-13.43,1,61,0.0325,113.384
7653,0.961,1960,0.642,307,0.778,144600,0.413,0,0.0010400000000000001,0.14800000000000002,-10.550999999999998,1,57,0.0514,125.235
7654,0.665,1960,0.78,958,0.585,367400,0.375,0,0.00365,0.0806,-12.171,0,58,0.0504,72.59
7655,0.716,1960,0.701,734,0.29600000000000004,146933,0.287,0,0.00121,0.153,-13.01,1,52,0.0345,205.4
7656,0.6409999999999999,1960,0.961,677,0.598,171773,0.315,0,0.0,0.258,-9.175,1,56,0.0429,119.846
7657,0.47700000000000004,1960,0.522,1990,0.4320000000000001,173280,0.478,0,0.0,0.16399999999999998,-10.397,1,51,0.0276,94.538
7658,0.35700000000000004,1960,0.856,677,0.521,180048,0.136,0,0.0,0.109,-16.352999999999998,1,54,0.0477,76.433
7659,0.89,1960,0.5479999999999999,2246,0.507,145933,0.561,0,0.0,0.59,-10.472000000000001,1,54,0.0353,120.042
7660,0.11699999999999999,1960,0.982,56,0.524,183067,0.0877,0,0.8909999999999999,0.129,-21.656999999999996,1,50,0.0394,79.89399999999998
7661,0.402,1960,0.722,1990,0.653,143213,0.319,0,1.1e-05,0.106,-12.205,0,50,0.0329,120.647
7662,0.539,1960,0.846,2246,0.65,142307,0.24600000000000002,0,5.07e-06,0.18600000000000005,-16.171,1,55,0.0263,91.04
7663,0.865,1960,0.698,677,0.691,142547,0.7040000000000001,0,0.0,0.693,-6.3729999999999976,1,51,0.0634,119.059
7664,0.9059999999999999,1960,0.607,1711,0.498,157027,0.7959999999999999,0,0.0,0.3,-4.882,1,56,0.0453,79.648
7665,0.9309999999999999,1960,0.568,1899,0.647,183267,0.42,0,0.621,0.248,-11.515,1,63,0.0305,119.82600000000001
7666,0.18,1960,0.8290000000000001,1813,0.253,173133,0.166,0,0.00031299999999999996,0.14,-16.882,1,52,0.0313,106.476
7667,0.894,1960,0.741,1990,0.5589999999999999,142107,0.5670000000000001,0,0.0,0.223,-8.255,1,50,0.0851,137.46200000000002
7668,0.8959999999999999,1960,0.815,677,0.573,138307,0.51,0,0.0,0.141,-6.857,1,51,0.0852,79.943
7669,0.44299999999999995,1960,0.97,222,0.556,296987,0.14,0,0.865,0.138,-21.104,0,51,0.038,93.71799999999999
7670,0.7070000000000001,1960,0.677,2101,0.514,363387,0.513,0,0.0368,0.0487,-11.138,0,48,0.0344,96.78299999999999
7671,0.149,1960,0.977,222,0.41200000000000003,297387,0.0163,0,0.73,0.0793,-22.851,1,52,0.0461,161.77200000000005
7672,0.9059999999999999,1960,0.747,684,0.418,178760,0.7659999999999999,0,0.0,0.222,-11.415,1,55,0.0862,171.755
7673,0.877,1960,0.748,2160,0.653,163333,0.716,0,0.0,0.062,-7.443,1,49,0.366,124.51
7674,0.34299999999999997,1960,0.792,548,0.5670000000000001,162867,0.124,0,0.0,0.106,-16.445999999999998,1,50,0.0562,79.37
7675,0.696,1960,0.424,281,0.5579999999999999,193080,0.647,0,0.0,0.0909,-3.81,1,49,0.135,154.594
7676,0.743,1960,0.518,722,0.5820000000000001,118467,0.289,0,0.0,0.107,-14.339,1,50,0.0465,80.75
7677,0.596,1960,0.466,1200,0.475,423160,0.541,0,1.24e-05,0.319,-11.89,0,49,0.0749,131.121
7678,0.18899999999999997,1960,0.9540000000000001,1146,0.389,176360,0.0109,0,0.000642,0.113,-14.647,0,55,0.0512,83.9
7679,0.626,1960,0.7390000000000001,1084,0.44,159667,0.335,0,0.0,0.292,-12.857000000000001,1,58,0.0328,94.85700000000001
7680,0.20199999999999999,1960,0.907,1990,0.292,208520,0.166,0,3.18e-05,0.10400000000000001,-14.297,1,49,0.0331,87.265
7681,0.769,1960,0.672,548,0.589,145347,0.20199999999999999,0,0.0,0.348,-13.74,1,49,0.0376,135.329
7682,0.613,1960,0.838,677,0.519,137880,0.34299999999999997,0,0.0,0.619,-9.39,0,49,0.0456,113.02799999999999
7683,0.9640000000000001,1960,0.13699999999999998,258,0.54,167867,0.784,0,0.0011300000000000001,0.34600000000000003,-10.369000000000002,1,50,0.0575,131.918
7684,0.33299999999999996,1960,0.787,677,0.4270000000000001,181187,0.212,0,0.0,0.325,-15.847000000000001,1,48,0.0312,92.772
7685,0.0379,1960,0.982,44,0.141,195627,0.185,0,0.948,0.0719,-15.699000000000002,1,45,0.0481,54.869
7686,0.389,1960,0.71,2304,0.603,181733,0.19399999999999998,0,0.0,0.0921,-14.069,1,44,0.0577,124.25399999999999
7687,0.0392,1960,0.935,1653,0.257,980507,0.0851,0,0.5820000000000001,0.349,-22.028000000000002,1,50,0.0399,107.62
7688,0.3,1960,0.611,1726,0.4970000000000001,273667,0.317,0,0.0,0.7859999999999999,-18.445999999999998,0,42,0.0834,75.523
7689,0.369,1960,0.797,2189,0.46299999999999997,169400,0.23800000000000002,0,0.0,0.157,-15.732999999999999,0,56,0.0269,104.60600000000001
7690,0.359,1960,0.909,1707,0.39799999999999996,157093,0.13,0,0.0,0.273,-18.083,1,49,0.0383,113.985
7691,0.342,1960,0.713,2252,0.325,185440,0.193,0,2.55e-06,0.10800000000000001,-14.802999999999999,1,41,0.0309,169.36
7692,0.675,1960,0.843,1789,0.691,149627,0.0734,0,0.0,0.105,-13.319,1,48,0.0434,126.103
7693,0.0815,1960,0.985,222,0.409,309360,0.0432,0,0.8590000000000001,0.10099999999999999,-22.772,1,49,0.0411,111.976
7694,0.81,1960,0.856,253,0.665,131320,0.18,0,0.0,0.121,-17.758,1,44,0.0688,95.02600000000001
7695,0.467,1960,0.7190000000000001,1621,0.6,245800,0.156,0,0.0,0.0959,-16.074,0,43,0.0881,143.559
7696,0.248,1960,0.9,244,0.284,166667,0.237,0,0.00143,0.0607,-10.794,1,45,0.0339,74.95100000000002
7697,0.8959999999999999,1960,0.81,1463,0.485,132267,0.797,0,0.0,0.0787,-6.492999999999999,0,56,0.0443,95.463
7698,0.0909,1960,0.941,677,0.22399999999999998,165813,0.16,0,9.070000000000001e-05,0.282,-12.478,1,48,0.0334,86.18799999999996
7699,0.86,1960,0.82,247,0.7,161640,0.314,0,0.0,0.11900000000000001,-9.974,1,45,0.0542,112.175
7700,0.904,1960,0.775,754,0.504,171053,0.516,0,0.0,0.106,-11.267999999999999,1,50,0.0703,199.68400000000003
7701,0.64,1960,0.589,754,0.586,131227,0.228,0,0.0,0.23600000000000002,-15.455,1,45,0.0488,139.536
7702,0.7879999999999999,1960,0.588,1019,0.615,160627,0.479,0,0.000277,0.272,-8.429,1,50,0.0644,127.04
7703,0.261,1960,0.841,2246,0.22899999999999998,158560,0.125,0,0.0,0.17800000000000002,-14.462,1,45,0.0335,179.18099999999995
7704,0.804,1960,0.414,121,0.632,147960,0.7,0,0.0,0.0519,-8.753,1,42,0.0381,107.62700000000001
7705,0.198,1960,0.9740000000000001,222,0.494,204480,0.128,0,0.8240000000000001,0.0995,-18.402,1,48,0.0302,86.896
7706,0.34700000000000003,1960,0.871,581,0.303,137000,0.302,0,0.0,0.17600000000000002,-9.234,1,44,0.0339,72.455
7707,0.961,1960,0.47700000000000004,270,0.731,154920,0.555,0,1.04e-05,0.326,-8.365,1,43,0.175,136.342
7708,0.565,1960,0.75,1582,0.634,131667,0.414,0,0.0,0.16399999999999998,-12.165,1,42,0.0611,129.137
7709,0.865,1960,0.8190000000000001,2189,0.637,127067,0.562,0,1.19e-06,0.38,-13.883,1,41,0.0341,102.085
7710,0.389,1960,0.746,708,0.259,155600,0.4,0,1.62e-06,0.115,-6.108,1,47,0.0356,183.43599999999998
7711,0.5329999999999999,1960,0.861,709,0.6890000000000001,194960,0.177,0,4.02e-05,0.196,-15.997,0,48,0.0512,126.28
7712,0.935,1960,0.581,454,0.632,102800,0.716,0,2.48e-05,0.18100000000000002,-12.387,0,50,0.0646,164.851
7713,0.715,1960,0.794,1238,0.47100000000000003,141493,0.449,0,2.25e-05,0.35,-9.845,0,49,0.0546,74.673
7714,0.307,1960,0.8170000000000001,1222,0.682,145027,0.0887,0,1.87e-05,0.11900000000000001,-16.395,1,48,0.0681,130.75
7715,0.767,1960,0.777,1084,0.537,147240,0.335,0,5.45e-06,0.152,-11.882,0,54,0.0313,108.82
7716,0.8590000000000001,1960,0.654,1899,0.618,183267,0.495,0,0.85,0.0802,-10.829,0,56,0.0284,95.45100000000001
7717,0.303,1960,0.9129999999999999,2349,0.26,194867,0.29,0,0.0006490000000000001,0.153,-13.38,1,47,0.0293,78.797
7718,0.10400000000000001,1960,0.902,1861,0.473,99133,0.0574,0,0.872,0.309,-31.57,0,41,0.0318,129.733
7719,0.522,1960,0.812,1582,0.64,136667,0.503,0,0.0,0.361,-10.929,0,41,0.0886,134.072
7720,0.389,1960,0.9570000000000001,1146,0.579,192933,0.0233,0,6.74e-05,0.10099999999999999,-18.57,0,57,0.0445,117.444
7721,0.622,1960,0.7020000000000001,707,0.475,169600,0.6679999999999999,0,1.4300000000000005e-05,0.326,-6.3729999999999976,1,45,0.0426,71.98
7722,0.677,1960,0.777,493,0.659,135067,0.342,0,1.26e-05,0.248,-13.709000000000001,1,42,0.0353,112.87799999999999
7723,0.888,1960,0.414,696,0.528,156507,0.493,0,0.0,0.674,-12.345999999999998,1,56,0.0298,118.575
7724,0.514,1960,0.784,1326,0.5479999999999999,178774,0.21100000000000002,0,0.0,0.271,-12.549000000000001,0,43,0.0521,104.944
7725,0.172,1960,0.9840000000000001,677,0.265,215333,0.18899999999999997,0,9.84e-06,0.11,-11.847999999999999,1,43,0.0331,98.0
7726,0.5710000000000001,1960,0.78,1069,0.53,127653,0.24600000000000002,0,0.0,0.0706,-12.681,1,37,0.0483,128.181
7727,0.226,1960,0.9159999999999999,654,0.414,177373,0.0538,0,0.028999999999999998,0.324,-20.078,1,48,0.0381,67.52
7728,0.40399999999999997,1960,0.764,2526,0.261,163173,0.386,0,0.0,0.4,-9.751,1,45,0.0329,129.901
7729,0.96,1960,0.845,577,0.7879999999999999,148227,0.52,0,2.94e-05,0.17800000000000002,-10.837,1,49,0.0528,130.224
7730,0.858,1960,0.649,2523,0.685,241453,0.461,0,0.105,0.066,-12.123,1,44,0.14300000000000002,109.9
7731,0.415,1960,0.865,1389,0.243,250200,0.414,0,0.6579999999999999,0.33399999999999996,-16.299,1,42,0.0491,81.993
7732,0.335,1960,0.898,281,0.27399999999999997,163293,0.313,0,0.0,0.146,-11.828,1,42,0.0307,75.919
7733,0.222,1960,0.878,1990,0.324,202547,0.255,0,0.0,0.271,-10.481,1,43,0.0328,115.314
7734,0.5770000000000001,1960,0.441,1200,0.431,283440,0.491,0,0.000458,0.134,-10.745999999999999,0,43,0.0562,148.243
7735,0.9440000000000001,1960,0.0666,644,0.685,144933,0.34600000000000003,0,0.00317,0.0678,-12.705,1,56,0.0349,131.514
7736,0.23800000000000002,1960,0.9620000000000001,2526,0.179,167373,0.44,0,0.000723,0.3670000000000001,-8.566,1,45,0.0305,98.73
7737,0.386,1960,0.946,1146,0.41600000000000004,152067,0.0911,0,7.81e-06,0.0986,-15.567,0,45,0.0377,142.111
7738,0.544,1960,0.7490000000000001,677,0.452,195747,0.3,0,0.0,0.255,-11.946,0,43,0.0444,121.23
7739,0.8059999999999999,1960,0.816,1446,0.40399999999999997,136385,0.608,0,4.73e-05,0.6659999999999999,-6.9579999999999975,1,56,0.0389,154.417
7740,0.649,1960,0.823,708,0.581,141800,0.401,0,0.0,0.129,-5.901,1,45,0.0345,141.80200000000005
7741,0.321,1960,0.9109999999999999,247,0.268,182867,0.18100000000000002,0,0.00022799999999999999,0.299,-11.97,1,42,0.0313,89.947
7742,0.254,1960,0.932,1582,0.55,166133,0.0833,0,0.0,0.0807,-19.453,1,41,0.0365,101.11
7743,0.934,1960,0.429,722,0.7829999999999999,124907,0.3720000000000001,0,0.00893,0.152,-13.984000000000002,0,49,0.0659,73.513
7744,0.815,1960,0.767,664,0.594,161827,0.289,0,0.0,0.084,-8.086,1,42,0.0424,183.541
7745,0.0396,1960,0.91,1653,0.263,981826,0.0662,0,0.41700000000000004,0.322,-24.2,1,45,0.0407,109.559
7746,0.4970000000000001,1960,0.9420000000000001,1990,0.54,32680,0.348,0,0.00028,0.41600000000000004,-18.788,0,43,0.857,91.646
7747,0.841,1960,0.777,1990,0.737,123947,0.436,0,0.0,0.168,-12.248,1,47,0.084,112.301
7748,0.254,1960,0.97,1789,0.45899999999999996,178640,0.138,0,0.00044500000000000003,0.10300000000000001,-13.807,1,47,0.0424,75.684
7749,0.951,1960,0.435,1121,0.644,129360,0.6859999999999999,0,1.21e-05,0.485,-7.252999999999999,1,38,0.0303,125.15100000000001
7750,0.867,1960,0.802,1346,0.67,185373,0.575,0,0.9179999999999999,0.0953,-10.940999999999999,1,35,0.0379,140.697
7751,0.27899999999999997,1960,0.938,676,0.4270000000000001,164000,0.19,0,3.14e-06,0.5329999999999999,-18.887999999999998,1,45,0.0684,125.367
7752,0.157,1960,0.976,677,0.213,224467,0.228,0,0.000384,0.115,-12.806,1,42,0.0344,76.82600000000002
7753,0.445,1960,0.721,548,0.5329999999999999,152733,0.138,0,0.0,0.0601,-16.204,1,42,0.034,112.346
7754,0.331,1960,0.0303,2021,0.7659999999999999,360880,0.43799999999999994,0,9.79e-06,0.0862,-13.100999999999999,0,52,0.16399999999999998,82.012
7755,0.39899999999999997,1960,0.769,2074,0.638,357520,0.214,0,0.0,0.0982,-14.185,1,40,0.0532,116.426
7756,0.539,1960,0.519,707,0.66,167467,0.53,0,2.52e-05,0.0947,-6.64,1,44,0.0365,112.251
7757,0.0671,1960,0.992,1485,0.165,186733,0.0747,0,0.7390000000000001,0.107,-23.522,1,38,0.0382,130.41899999999998
7758,0.685,1960,0.905,1989,0.65,134760,0.299,0,0.0,0.0944,-12.277000000000001,1,40,0.054000000000000006,95.56700000000001
7759,0.25,1960,0.976,1870,0.45399999999999996,274387,0.105,0,0.728,0.121,-13.187000000000001,1,44,0.0356,113.68299999999999
7760,0.8109999999999999,1960,0.214,1120,0.53,160160,0.6679999999999999,0,0.0,0.695,-6.309,1,38,0.0324,150.743
7761,0.745,1960,0.732,757,0.5579999999999999,143493,0.483,0,2.7600000000000014e-05,0.131,-10.229,1,37,0.0291,115.184
7762,0.624,1960,0.946,684,0.527,184813,0.301,0,0.00149,0.1,-14.924000000000001,1,44,0.0278,100.684
7763,0.821,1960,0.831,2068,0.491,305006,0.35700000000000004,0,0.917,0.111,-15.935,1,41,0.0886,106.905
7764,0.89,1960,0.795,684,0.644,142640,0.42,0,0.0146,0.4,-14.931,0,50,0.0349,132.892
7765,0.935,1960,0.47700000000000004,270,0.805,140280,0.521,0,5.14e-06,0.24600000000000002,-7.9289999999999985,1,38,0.0587,126.491
7766,0.0736,1960,0.966,449,0.23600000000000002,207107,0.0965,0,0.976,0.134,-25.503,0,45,0.0524,66.73
7767,0.605,1960,0.568,265,0.5820000000000001,101883,0.9209999999999999,0,0.9079999999999999,0.26899999999999996,-6.0710000000000015,0,43,0.06,118.53
7768,0.484,1960,0.8859999999999999,707,0.415,153427,0.409,0,0.0128,0.113,-8.711,1,43,0.0268,102.691
7769,0.7929999999999999,1960,0.387,708,0.575,144760,0.722,0,0.0,0.133,-5.146,1,43,0.0719,149.079
7770,0.456,1960,0.6659999999999999,1343,0.6679999999999999,165080,0.22,0,0.0,0.111,-10.315999999999999,0,49,0.0373,95.307
7771,0.75,1960,0.6709999999999999,1283,0.4920000000000001,118999,0.295,0,8.67e-06,0.353,-14.549000000000001,1,43,0.0897,176.53799999999995
7772,0.745,1960,0.76,2074,0.65,187213,0.371,0,0.0389,0.159,-11.64,0,35,0.0591,142.988
7773,0.19899999999999998,1960,0.977,677,0.3720000000000001,220893,0.18100000000000002,0,9.05e-06,0.109,-11.883,1,41,0.0366,114.819
7774,0.521,1960,0.7759999999999999,1463,0.48100000000000004,205093,0.32899999999999996,0,0.0,0.179,-10.88,1,55,0.0316,108.445
7775,0.405,1960,0.838,56,0.7240000000000001,200987,0.203,0,0.784,0.12300000000000001,-13.794,1,42,0.039,135.144
7776,0.778,1960,0.8009999999999999,1813,0.784,125067,0.294,0,0.0,0.153,-14.049000000000001,1,38,0.040999999999999995,123.525
7777,0.35,1960,0.9309999999999999,155,0.46299999999999997,184867,0.285,0,1.82e-05,0.32799999999999996,-14.722000000000001,1,37,0.0283,105.984
7778,0.0483,1960,0.884,1624,0.175,185600,0.0424,0,0.000722,0.223,-21.82,1,38,0.0413,74.453
7779,0.615,1960,0.9,294,0.389,141200,0.266,0,0.0,0.11,-11.790999999999999,1,41,0.0346,102.833
7780,0.284,1960,0.955,1687,0.3,156267,0.235,0,0.8,0.102,-15.265,1,40,0.0412,69.273
7781,0.889,1960,0.7829999999999999,2604,0.6940000000000001,153733,0.5670000000000001,0,0.0,0.138,-6.577000000000001,1,35,0.23,134.38299999999998
7782,0.44299999999999995,1960,0.473,1200,0.529,349533,0.354,0,0.00371,0.14400000000000002,-15.427,1,41,0.0546,111.434
7783,0.494,1960,0.9640000000000001,222,0.648,277720,0.131,0,0.8490000000000001,0.124,-19.42,1,42,0.0496,91.708
7784,0.768,1960,0.677,2451,0.631,297680,0.514,0,0.868,0.106,-6.68,0,44,0.028999999999999998,118.876
7785,0.953,1960,0.85,684,0.7070000000000001,152227,0.502,0,0.0,0.14300000000000002,-12.835999999999999,1,40,0.0392,124.904
7786,0.59,1960,0.9,1582,0.606,247867,0.278,0,0.0,0.131,-13.464,1,36,0.0766,88.887
7787,0.0682,1960,0.9329999999999999,222,0.44299999999999995,266053,0.0925,0,0.7909999999999999,0.109,-21.19,0,42,0.0401,67.46300000000001
7788,0.75,1960,0.4,1136,0.47700000000000004,124120,0.7809999999999999,0,0.0,0.331,-6.931,1,42,0.0654,144.976
7789,0.521,1960,0.909,1704,0.674,252960,0.23199999999999998,0,0.349,0.11699999999999999,-18.447,1,43,0.0385,77.855
7790,0.391,1960,0.963,797,0.314,191467,0.282,0,0.0013599999999999999,0.268,-13.432,1,38,0.0364,71.418
7791,0.426,1960,0.6709999999999999,696,0.38,202160,0.28600000000000003,0,0.0,0.106,-13.694,0,56,0.028999999999999998,103.72200000000001
7792,0.535,1960,0.934,654,0.638,181493,0.315,0,0.831,0.185,-18.031,0,40,0.0519,126.3
7793,0.276,1960,0.8390000000000001,247,0.314,134373,0.271,0,0.000223,0.129,-10.307,1,38,0.0312,83.83
7794,0.899,1960,0.0933,2246,0.583,125973,0.478,0,0.0,0.196,-9.868,1,36,0.0279,118.01899999999999
7795,0.97,1960,0.4270000000000001,1990,0.772,159987,0.654,0,0.0,0.10400000000000001,-7.888,1,40,0.0519,123.079
7796,0.526,1960,0.6679999999999999,1200,0.423,145440,0.494,0,0.0753,0.10300000000000001,-14.248,0,41,0.0629,172.715
7797,0.628,1960,0.941,222,0.565,195973,0.225,0,0.499,0.113,-17.99,1,41,0.033,89.96799999999998
7798,0.545,1960,0.8140000000000001,2248,0.51,148333,0.5920000000000001,0,0.0,0.0933,-6.3870000000000005,1,40,0.0384,128.876
7799,0.795,1960,0.843,684,0.473,156507,0.606,0,0.0,0.461,-10.039,1,42,0.18899999999999997,146.635
7800,0.634,1960,0.9,222,0.5429999999999999,276693,0.244,0,0.73,0.0635,-17.825,1,41,0.0402,119.94200000000001
7801,0.804,1960,0.802,707,0.611,170933,0.606,0,0.0,0.188,-5.678999999999999,1,42,0.0548,124.14
7802,0.5539999999999999,1960,0.685,1993,0.451,261000,0.39299999999999996,0,3.4399999999999996e-05,0.264,-12.525,1,37,0.0686,137.94899999999998
7803,0.733,1960,0.541,1990,0.508,157547,0.611,0,0.0,0.34,-7.901,0,38,0.0418,123.38
7804,0.638,1960,0.473,1968,0.489,165933,0.706,0,0.0,0.621,-12.636,1,40,0.057,101.59299999999999
7805,0.426,1960,0.753,696,0.287,156467,0.395,0,0.0,0.373,-10.849,1,55,0.0353,119.23100000000001
26570,0.971,1960,0.609,1136,0.552,128480,0.562,0,0.000125,0.09300000000000001,-7.682,1,38,0.0412,147.384
26571,0.35700000000000004,1960,0.682,1865,0.22699999999999998,223627,0.212,0,0.888,0.18,-19.469,1,42,0.0382,96.08200000000001
26572,0.4270000000000001,1960,0.684,2324,0.402,275333,0.20600000000000002,0,0.00135,0.107,-19.784000000000002,0,40,0.0465,168.31
26573,0.52,1960,0.43799999999999994,966,0.667,320573,0.473,0,3.88e-06,0.0909,-13.317,1,45,0.0698,99.867
26574,0.415,1960,0.914,684,0.433,117920,0.10400000000000001,0,0.0,0.0771,-18.185,1,40,0.0285,83.228
26575,0.248,1960,0.335,1653,0.4970000000000001,229657,0.0392,0,0.0,0.0894,-20.096,0,38,0.0373,141.218
26576,0.423,1960,0.852,1764,0.585,184187,0.248,0,0.386,0.078,-17.56,1,42,0.0352,140.50799999999998
26577,0.92,1960,0.4920000000000001,1139,0.706,170319,0.473,0,0.00627,0.0832,-12.673,1,34,0.0298,78.11
26578,0.965,1960,0.579,1121,0.654,156600,0.551,0,0.0,0.812,-10.2,1,34,0.0325,138.15
26579,0.682,1960,0.871,1989,0.52,124120,0.486,0,0.0,0.113,-9.237,1,35,0.0476,100.84700000000001
26580,0.302,1960,0.7,1653,0.36,236992,0.131,0,2.1899999999999997e-05,0.121,-16.809,0,38,0.0383,72.98100000000002
26581,0.0389,1960,0.985,1942,0.152,312093,0.0576,0,0.358,0.16699999999999998,-27.37,1,34,0.0409,105.51799999999999
26582,0.583,1960,0.8640000000000001,795,0.716,150373,0.287,0,5.41e-06,0.247,-14.017000000000001,1,35,0.040999999999999995,112.8
