ID,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,liveness,loudness,mode,popularity,speechiness,tempo
9620,0.4970000000000001,1970,0.5770000000000001,648,0.40399999999999997,423840,0.902,0,0.297,0.287,-3.88,1,83,0.0665,115.669
9621,0.637,1970,0.0987,1796,0.581,151293,0.624,0,0.0,0.0411,-8.346,1,77,0.0777,139.714
9622,0.971,1970,0.46399999999999997,2665,0.649,220573,0.679,0,0.00121,0.33899999999999997,-12.515,1,74,0.0316,126.867
9623,0.4270000000000001,1970,0.00351,283,0.336,355304,0.792,0,0.00175,0.0437,-10.875,1,74,0.084,155.58700000000005
9624,0.413,1970,0.222,283,0.332,474360,0.623,0,0.000895,0.278,-12.363,1,73,0.08,183.097
9625,0.97,1970,0.579,1399,0.611,134800,0.47,0,0.0,0.581,-9.135,1,79,0.0356,85.527
9626,0.902,1970,0.5820000000000001,2530,0.474,241040,0.917,0,0.231,0.201,-4.19,1,78,0.0395,152.113
9627,0.813,1970,0.0606,565,0.589,161467,0.85,0,0.779,0.27399999999999997,-6.143,1,78,0.0343,130.31799999999998
9628,0.377,1970,0.8959999999999999,568,0.593,179760,0.205,0,5.460000000000001e-05,0.11900000000000001,-14.600999999999999,1,77,0.0479,140.279
9629,0.563,1970,0.501,2738,0.606,274040,0.282,0,8.3e-06,0.152,-12.207,0,77,0.0339,67.40899999999999
9630,0.8240000000000001,1970,0.221,933,0.787,330643,0.47200000000000003,0,0.000336,0.153,-12.824000000000002,1,78,0.0832,120.059
9631,0.9470000000000001,1970,0.486,2517,0.715,177733,0.6779999999999999,0,0.000192,0.15,-11.842,1,71,0.0475,94.76899999999999
9632,0.893,1970,0.33399999999999996,1060,0.642,201867,0.628,0,8.29e-06,0.614,-12.849,1,71,0.0358,103.31700000000001
9633,0.828,1970,0.385,1060,0.6709999999999999,265067,0.405,0,0.0,0.132,-10.052,1,73,0.0392,99.678
9634,0.395,1970,0.589,2834,0.499,221000,0.33,0,4.2100000000000014e-05,0.102,-11.467,1,83,0.0348,135.993
9635,0.56,1970,0.877,1370,0.713,176533,0.258,0,0.00606,0.0967,-14.59,1,76,0.0384,98.805
9636,0.373,1970,0.387,1928,0.47100000000000003,229827,0.494,0,0.0944,0.617,-10.407,1,75,0.0312,79.255
9637,0.723,1970,0.309,489,0.604,289800,0.905,0,0.0632,0.0837,-7.059,0,73,0.0578,147.44799999999995
9638,0.264,1970,0.8220000000000001,2225,0.149,293120,0.20600000000000002,0,0.0006490000000000001,0.115,-13.888,1,80,0.0323,79.764
9639,0.33399999999999996,1970,0.841,2738,0.575,155453,0.188,0,4.370000000000001e-05,0.228,-18.758,1,74,0.0959,77.464
9640,0.884,1970,0.006540000000000001,988,0.46799999999999997,264413,0.833,0,0.000332,0.326,-5.847,1,75,0.0324,131.248
9641,0.525,1970,0.303,2643,0.39899999999999997,445187,0.467,0,0.0186,0.124,-11.763,1,76,0.0284,75.601
9642,0.629,1970,0.7020000000000001,2225,0.439,308520,0.488,0,0.000339,0.16,-14.464,1,79,0.0615,93.01700000000001
9643,0.858,1970,0.188,565,0.745,152453,0.6559999999999999,0,0.00337,0.0941,-6.393,1,76,0.0405,105.318
9644,0.37,1970,0.146,2500,0.55,307493,0.726,0,0.0060799999999999995,0.428,-8.51,1,71,0.0516,92.697
9645,0.675,1970,0.4270000000000001,1060,0.604,249734,0.41100000000000003,0,5.7399999999999986e-05,0.602,-14.258,1,68,0.034,126.637
9646,0.895,1970,0.336,2475,0.623,243827,0.633,0,4.6e-05,0.147,-8.212,1,79,0.0304,121.119
9647,0.8540000000000001,1970,0.0474,565,0.6409999999999999,184747,0.612,0,0.0588,0.102,-8.307,1,75,0.0361,136.41299999999998
9648,0.948,1970,0.301,2173,0.736,256933,0.379,0,0.345,0.10400000000000001,-13.208,1,74,0.0539,128.399
9649,0.331,1970,0.593,2517,0.51,237760,0.515,0,1.24e-06,0.654,-7.247000000000001,1,75,0.0253,93.212
9650,0.858,1970,0.361,2430,0.257,228133,0.41200000000000003,0,8.68e-05,0.0702,-11.788,1,74,0.0287,152.126
9651,0.667,1970,0.643,568,0.4970000000000001,173467,0.285,0,1.66e-05,0.389,-14.537,1,71,0.0264,154.7
9652,0.9359999999999999,1970,0.015,2643,0.619,246307,0.637,0,0.0,0.374,-7.369,1,71,0.0286,105.205
9653,0.9279999999999999,1970,0.41700000000000004,573,0.5379999999999999,165790,0.9690000000000001,0,0.0015400000000000001,0.11900000000000001,-5.626,0,78,0.0906,138.65200000000002
9654,0.524,1970,0.13,2225,0.41100000000000003,238413,0.381,0,0.257,0.132,-12.360999999999999,1,74,0.0286,76.96300000000002
9655,0.47200000000000003,1970,0.66,350,0.629,192200,0.35600000000000004,0,0.000617,0.17300000000000001,-11.135,1,74,0.0246,83.88600000000002
9656,0.597,1970,0.35,2738,0.593,272160,0.46799999999999997,0,3.52e-05,0.0919,-11.165,1,70,0.0285,75.798
9657,0.47200000000000003,1970,0.94,551,0.276,149133,0.235,0,1.01e-05,0.132,-14.352,1,67,0.0315,170.55
9658,0.622,1970,0.0424,565,0.598,147493,0.797,0,0.000407,0.0717,-6.7929999999999975,1,75,0.0332,123.566
9659,0.973,1970,0.7240000000000001,1804,0.754,211880,0.449,0,0.0,0.162,-14.013,1,75,0.0615,82.751
9660,0.825,1970,0.373,2665,0.6729999999999999,198933,0.6729999999999999,0,0.0265,0.20600000000000002,-13.940999999999999,1,66,0.0493,119.994
9661,0.0948,1970,0.0857,1527,0.306,191828,0.39799999999999996,0,6.02e-05,0.0756,-12.767000000000001,1,69,0.0412,85.62200000000001
9662,0.223,1970,0.745,1048,0.612,228840,0.24,0,7.859999999999999e-05,0.115,-12.821,1,70,0.033,122.565
9663,0.935,1970,0.321,2738,0.731,189427,0.555,0,0.000103,0.0527,-13.684000000000001,1,67,0.0519,131.26
9664,0.8079999999999999,1970,0.16,2475,0.6409999999999999,170133,0.725,0,0.00321,0.648,-7.376,1,70,0.039,112.529
9665,0.48700000000000004,1970,0.253,2530,0.47,198373,0.397,0,1.3500000000000001e-05,0.109,-9.337,1,70,0.0345,128.69
9666,0.33799999999999997,1970,0.941,283,0.368,269027,0.0595,0,0.889,0.0827,-28.603,1,64,0.036000000000000004,90.12700000000001
9667,0.705,1970,0.0947,2618,0.3720000000000001,190058,0.642,0,0.0,0.11699999999999999,-11.955,1,70,0.0594,198.731
9668,0.6759999999999999,1970,0.389,1060,0.644,306974,0.623,0,0.0202,0.0617,-13.862,0,65,0.059000000000000004,126.553
9669,0.6809999999999999,1970,0.5379999999999999,1336,0.684,112040,0.21,0,0.031,0.14300000000000002,-18.204,0,69,0.0841,83.383
9670,0.608,1970,0.882,1210,0.539,173733,0.114,0,0.00902,0.106,-20.575,1,66,0.0346,141.378
9671,0.846,1970,0.319,1821,0.562,179933,0.503,0,0.0,0.163,-14.835999999999999,1,69,0.0335,127.82700000000001
9672,0.905,1970,0.532,306,0.419,186213,0.517,0,0.0251,0.0785,-9.368,1,70,0.0284,145.109
9673,0.23600000000000002,1970,0.7070000000000001,434,0.5329999999999999,276000,0.245,0,4.2100000000000014e-05,0.122,-14.652000000000001,1,68,0.0326,89.32799999999996
9674,0.736,1970,0.0939,775,0.59,200267,0.6709999999999999,0,0.0,0.248,-12.484000000000002,1,71,0.154,109.333
9675,0.57,1970,0.294,2738,0.6409999999999999,300800,0.397,0,0.000717,0.0496,-12.285,1,66,0.0454,81.962
9676,0.72,1970,0.0398,1203,0.652,246293,0.94,0,0.782,0.0567,-7.9270000000000005,1,66,0.0776,91.242
9677,0.867,1970,0.21899999999999997,988,0.607,210720,0.755,0,0.00399,0.08199999999999999,-6.886,1,68,0.0317,116.119
9678,0.742,1970,0.0040100000000000005,2643,0.494,283000,0.735,0,3.14e-06,0.544,-8.347000000000001,1,68,0.0345,132.526
9679,0.332,1970,0.4920000000000001,2430,0.7609999999999999,189387,0.5920000000000001,0,0.00626,0.61,-9.836,1,71,0.0586,123.095
9680,0.513,1970,0.665,1772,0.441,199293,0.499,0,2.87e-06,0.21100000000000002,-9.453,1,68,0.0484,151.878
9681,0.574,1970,0.183,568,0.47,269173,0.47100000000000003,0,0.00927,0.16399999999999998,-10.484000000000002,1,70,0.0437,136.828
9682,0.7959999999999999,1970,0.135,2338,0.608,199507,0.534,0,0.0,0.064,-11.540999999999999,1,69,0.0339,105.38799999999999
9683,0.308,1970,0.0021,1527,0.39299999999999996,444148,0.364,0,0.0703,0.121,-10.945,0,70,0.0345,118.566
9684,0.532,1970,0.059000000000000004,568,0.46299999999999997,265933,0.495,0,1.25e-06,0.271,-12.203,1,66,0.040999999999999995,118.505
9685,0.519,1970,0.557,2500,0.512,293800,0.833,0,2.98e-05,0.31,-8.697000000000001,0,62,0.0448,101.18799999999999
9686,0.78,1970,0.177,199,0.529,180547,0.743,0,0.0,0.0759,-5.523,1,64,0.0481,116.81700000000001
9687,0.392,1970,0.7559999999999999,2430,0.299,218187,0.32899999999999996,0,0.0105,0.0559,-10.096,1,70,0.0279,132.282
9688,0.95,1970,0.4,1255,0.738,139227,0.723,0,0.00134,0.0166,-10.356,1,62,0.0728,105.541
9689,0.545,1970,0.642,607,0.474,241347,0.387,0,0.00557,0.14300000000000002,-14.415999999999999,0,70,0.0305,118.486
9690,0.324,1970,0.795,2467,0.484,201067,0.59,0,0.0030600000000000002,0.155,-6.662999999999999,1,64,0.0283,140.588
9691,0.897,1970,0.29600000000000004,2240,0.9,291320,0.7090000000000001,0,0.00047000000000000004,0.0863,-12.683,1,59,0.0636,105.822
9692,0.889,1970,0.496,1060,0.701,284910,0.316,0,0.0,0.121,-14.722999999999999,1,60,0.0843,136.73
9693,0.76,1970,0.413,1060,0.52,318929,0.49,0,0.0,0.121,-12.828,1,60,0.0286,117.755
9694,0.441,1970,0.46799999999999997,988,0.513,226867,0.569,0,0.00134,0.111,-8.277999999999999,1,66,0.028999999999999998,122.676
9695,0.506,1970,0.3,199,0.633,160907,0.41700000000000004,0,3.06e-06,0.114,-9.11,0,62,0.0265,81.976
9696,0.904,1970,0.0184,1273,0.782,195558,0.386,0,0.0,0.0525,-15.443,1,60,0.0302,105.84899999999999
9697,0.677,1970,0.753,1210,0.52,202267,0.297,0,0.000562,0.109,-17.211,1,62,0.0449,156.059
9698,0.146,1970,0.0281,2323,0.5670000000000001,185587,0.65,0,4.03e-06,0.107,-6.9239999999999995,1,61,0.0325,97.279
9699,0.267,1970,0.8290000000000001,2173,0.40700000000000003,284800,0.358,0,0.424,0.0827,-12.908,0,70,0.0343,92.292
9700,0.8759999999999999,1970,0.141,573,0.584,535333,0.975,0,0.501,0.10099999999999999,-6.534,0,71,0.0651,138.341
9701,0.6659999999999999,1970,0.836,1835,0.604,290733,0.37,0,0.34600000000000003,0.0954,-18.45,1,67,0.0362,90.339
9702,0.102,1970,0.6729999999999999,1527,0.245,337110,0.32799999999999996,0,0.0,0.138,-11.552999999999999,1,62,0.0377,86.926
9703,0.3,1970,0.7709999999999999,434,0.376,185160,0.321,0,3.34e-06,0.10300000000000001,-11.770999999999999,1,60,0.0297,86.56200000000004
9704,0.376,1970,0.86,568,0.5379999999999999,217133,0.258,0,0.00599,0.134,-13.603,1,65,0.0309,114.15100000000001
9705,0.589,1970,0.961,472,0.4920000000000001,174667,0.32899999999999996,0,0.19899999999999998,0.0955,-11.788,1,61,0.0274,85.196
9706,0.882,1970,0.48,466,0.789,233613,0.6829999999999999,0,0.0,0.35,-8.835,1,67,0.086,92.311
9707,0.489,1970,0.552,1835,0.53,224013,0.264,0,0.6940000000000001,0.133,-18.16,0,68,0.038,90.04799999999999
9708,0.6459999999999999,1970,0.5870000000000001,648,0.40399999999999997,301720,0.695,0,0.0383,0.159,-6.162000000000001,1,61,0.034,133.136
9709,0.725,1970,0.23600000000000002,2578,0.413,175307,0.6,0,0.0,0.0457,-9.096,1,60,0.0412,204.692
9710,0.275,1970,0.836,2225,0.33,187040,0.214,0,0.0701,0.17800000000000002,-17.699,0,70,0.0311,147.795
9711,0.597,1970,0.35,2738,0.593,272160,0.46799999999999997,0,3.52e-05,0.0919,-11.165,1,60,0.0285,75.798
9712,0.721,1970,0.326,2643,0.441,166213,0.568,0,0.0,0.368,-8.833,1,64,0.0298,130.131
9713,0.649,1970,0.136,299,0.547,225560,0.655,0,0.0073700000000000015,0.11599999999999999,-11.707,1,59,0.0414,125.545
9714,0.51,1970,0.92,2742,0.212,135453,0.18600000000000005,0,0.00023999999999999998,0.11599999999999999,-16.813,1,58,0.05,174.963
9715,0.33299999999999996,1970,0.16,1527,0.525,257346,0.501,0,0.025,0.146,-14.192,1,62,0.0318,108.291
9716,0.889,1970,0.65,2787,0.604,334080,0.7490000000000001,0,0.0277,0.0564,-7.591,1,68,0.0381,89.01299999999998
9717,0.335,1970,0.0619,2643,0.424,255680,0.289,0,0.0004440000000000001,0.10400000000000001,-12.062999999999999,1,62,0.0271,77.941
9718,0.616,1970,0.5760000000000001,1060,0.72,246117,0.36,0,2.1000000000000002e-06,0.11800000000000001,-11.061,0,58,0.0362,120.17299999999999
9719,0.56,1970,0.121,568,0.45799999999999996,233773,0.539,0,0.00944,0.17,-12.402000000000001,0,61,0.0571,118.928
9720,0.532,1970,0.35,565,0.7070000000000001,210867,0.40700000000000003,0,0.00025299999999999997,0.0564,-7.045,1,67,0.0373,127.25200000000001
9721,0.609,1970,0.00031,1527,0.574,145067,0.9259999999999999,0,0.478,0.386,-10.79,1,65,0.0562,113.09700000000001
9722,0.557,1970,0.657,2173,0.46399999999999997,319773,0.462,0,0.527,0.124,-14.093,0,65,0.0406,124.03299999999999
9723,0.8079999999999999,1970,0.415,1370,0.392,247907,0.47200000000000003,0,1.6800000000000002e-05,0.892,-9.499,1,61,0.0257,78.93
9724,0.133,1970,0.0467,283,0.317,378227,0.431,0,0.0457,0.239,-14.338,1,57,0.0415,132.65200000000002
9725,0.33399999999999996,1970,0.841,2738,0.575,155453,0.188,0,4.370000000000001e-05,0.228,-18.758,1,60,0.0959,77.464
9726,0.285,1970,0.4370000000000001,283,0.364,289803,0.48700000000000004,0,1.28e-06,0.266,-12.888,1,56,0.0464,125.271
9727,0.361,1970,0.0335,283,0.39399999999999996,262747,0.682,0,0.000231,0.307,-11.972000000000001,1,57,0.111,100.646
9728,0.963,1970,0.0166,565,0.513,127493,0.92,0,0.0282,0.17800000000000002,-6.664,1,66,0.0511,166.18599999999995
9729,0.359,1970,0.125,1527,0.39899999999999997,297929,0.845,0,0.00109,0.33399999999999996,-8.736,1,60,0.0369,105.911
9730,0.245,1970,0.741,988,0.556,177427,0.345,0,0.0061,0.10300000000000001,-11.175999999999998,1,61,0.0264,139.53
9731,0.9309999999999999,1970,0.634,2240,0.6559999999999999,157040,0.65,0,0.0148,0.161,-11.642999999999999,1,55,0.0575,146.268
9732,0.561,1970,0.545,154,0.474,199267,0.473,0,1.25e-06,0.0356,-11.454,1,68,0.0601,77.583
9733,0.9229999999999999,1970,0.158,2700,0.774,176704,0.58,0,0.0,0.0458,-10.08,1,61,0.0512,123.12700000000001
9734,0.958,1970,0.243,2423,0.723,240573,0.672,0,0.00373,0.299,-7.875,1,58,0.0356,128.079
9735,0.9590000000000001,1970,0.0151,551,0.524,168493,0.5720000000000001,0,3.06e-06,0.348,-12.610999999999999,1,57,0.0281,146.68200000000004
9736,0.87,1970,0.156,355,0.581,199293,0.8059999999999999,0,4.53e-06,0.215,-8.158,1,56,0.0335,77.49600000000002
9737,0.627,1970,0.0015199999999999999,283,0.424,372145,0.662,0,0.0241,0.17600000000000002,-10.827,1,55,0.0434,137.347
9738,0.293,1970,0.75,2834,0.491,232133,0.311,0,1.83e-05,0.0849,-14.192,1,65,0.0365,127.85600000000001
9739,0.205,1970,0.973,1540,0.48,248600,0.0871,0,2.67e-06,0.14800000000000002,-22.005,1,59,0.0442,118.036
9740,0.341,1970,0.593,190,0.56,293733,0.24100000000000002,0,0.195,0.122,-15.385,0,65,0.0314,79.53699999999998
9741,0.32899999999999996,1970,0.95,1399,0.599,292600,0.198,0,0.0,0.185,-12.116,1,59,0.0314,117.749
9742,0.75,1970,0.37799999999999995,2225,0.445,195760,0.68,0,0.00020899999999999998,0.102,-11.338,1,64,0.0528,163.664
9743,0.747,1970,0.276,2530,0.395,201427,0.8140000000000001,0,0.00375,0.22399999999999998,-7.61,0,60,0.052000000000000005,128.944
9744,0.377,1970,0.6809999999999999,1825,0.732,188600,0.239,0,1.16e-06,0.0972,-12.203,1,61,0.037000000000000005,110.58
9745,0.946,1970,0.41100000000000003,2517,0.755,181427,0.713,0,0.0,0.11800000000000001,-10.953,0,53,0.0513,113.656
9746,0.32899999999999996,1970,0.9840000000000001,1825,0.473,225973,0.158,0,2.19e-06,0.113,-12.9,1,61,0.0332,98.008
9747,0.59,1970,0.083,1527,0.418,247345,0.9620000000000001,0,0.00282,0.138,-8.423,1,59,0.0567,94.141
9748,0.725,1970,0.763,1060,0.615,194491,0.376,0,0.0,0.0524,-11.331,1,55,0.0347,76.711
9749,0.89,1970,0.17800000000000002,2353,0.564,219760,0.523,0,0.0303,0.0624,-12.908,1,56,0.122,149.304
9750,0.789,1970,0.0269,565,0.7040000000000001,163707,0.589,0,0.11,0.154,-12.859000000000002,1,55,0.0315,128.80700000000002
9751,0.856,1970,0.7240000000000001,467,0.718,133880,0.39899999999999997,0,0.0,0.156,-11.592,1,57,0.034,116.477
9752,0.6559999999999999,1970,0.392,1825,0.373,331173,0.5710000000000001,0,0.0476,0.126,-9.186,0,60,0.0334,161.874
9753,0.818,1970,0.528,2249,0.647,284640,0.596,0,0.0005139999999999999,0.775,-6.352,0,64,0.0364,91.84100000000001
9754,0.271,1970,0.7440000000000001,1527,0.257,233901,0.452,0,0.0996,0.38,-12.365,1,59,0.0349,83.553
9755,0.746,1970,0.111,830,0.442,301267,0.616,0,0.00321,0.0993,-11.417,1,60,0.0294,122.26700000000001
9756,0.563,1970,0.501,2738,0.606,274040,0.282,0,8.3e-06,0.152,-12.207,0,60,0.0339,67.40899999999999
9757,0.222,1970,0.46399999999999997,988,0.445,217747,0.444,0,0.00558,0.124,-9.661,1,59,0.0246,71.62899999999998
9758,0.289,1970,0.851,797,0.551,244227,0.27,0,7.04e-06,0.0966,-12.808,1,61,0.0326,128.221
9759,0.9309999999999999,1970,0.0974,2430,0.726,216813,0.7020000000000001,0,3.46e-05,0.239,-10.757,1,60,0.032,109.11399999999999
9760,0.33399999999999996,1970,0.841,2738,0.575,155453,0.188,0,4.370000000000001e-05,0.228,-18.758,1,59,0.0959,77.464
9761,0.316,1970,0.325,1060,0.456,249065,0.336,0,0.0,0.09699999999999999,-14.26,1,53,0.0366,115.524
9762,0.584,1970,0.13,1796,0.479,147827,0.8320000000000001,0,2.8300000000000014e-05,0.0459,-4.746,1,58,0.145,140.41
9763,0.58,1970,0.39299999999999996,797,0.40299999999999997,226627,0.525,0,0.0,0.214,-9.287,1,59,0.0941,82.859
9764,0.728,1970,0.675,154,0.525,179827,0.615,0,2.52e-05,0.114,-10.892999999999999,1,57,0.315,171.59
9765,0.309,1970,0.653,2834,0.519,169267,0.177,0,0.0,0.0964,-14.675,1,60,0.0425,140.628
9766,0.7559999999999999,1970,0.7170000000000001,676,0.6759999999999999,174840,0.33899999999999997,0,9.77e-06,0.109,-13.805,1,65,0.0509,136.882
9767,0.29100000000000004,1970,0.142,2487,0.521,380467,0.387,0,0.0006799999999999999,0.11199999999999999,-12.204,1,58,0.0289,130.216
9768,0.295,1970,0.0716,2426,0.447,156467,0.41600000000000004,0,0.00426,0.125,-12.181,0,57,0.0258,103.068
9769,0.8759999999999999,1970,0.0831,565,0.625,662773,0.835,0,0.0842,0.0999,-6.476,0,55,0.0491,118.641
9770,0.961,1970,0.442,2800,0.573,169707,0.7070000000000001,0,0.000241,0.12300000000000001,-8.29,0,58,0.0632,152.467
9771,0.263,1970,0.672,2426,0.4320000000000001,162293,0.35,0,0.0008470000000000001,0.0932,-9.852,0,56,0.0266,73.411
9772,0.315,1970,0.8140000000000001,1928,0.7120000000000001,115293,0.0862,0,0.000259,0.191,-17.695999999999994,1,55,0.0325,90.666
9773,0.22899999999999998,1970,0.0191,283,0.452,428291,0.574,0,0.00011100000000000001,0.11199999999999999,-12.452,0,52,0.0674,142.076
9774,0.384,1970,0.524,365,0.301,233573,0.309,0,0.0758,0.129,-19.155,0,57,0.042,75.165
9775,0.604,1970,0.00151,988,0.36,337760,0.8909999999999999,0,0.185,0.29100000000000004,-5.875,1,58,0.0341,96.39
9776,0.285,1970,0.00212,988,0.21100000000000002,430867,0.653,0,0.106,0.0605,-7.638,1,59,0.0264,73.393
9777,0.738,1970,0.9329999999999999,688,0.58,196627,0.47,0,0.743,0.098,-8.787,0,64,0.168,202.37599999999998
9778,0.84,1970,0.9309999999999999,690,0.765,153333,0.522,0,0.9129999999999999,0.102,-12.037,1,58,0.0339,112.74700000000001
9779,0.49,1970,0.597,552,0.623,179467,0.48,0,1.28e-05,0.062,-6.314,1,60,0.0413,82.469
9780,0.128,1970,0.8290000000000001,63,0.531,381893,0.2,0,0.486,0.11699999999999999,-17.265,1,52,0.0353,81.898
9781,0.826,1970,0.37,715,0.7390000000000001,413773,0.523,0,0.19399999999999998,0.177,-10.462,0,64,0.0303,113.939
9782,0.589,1970,0.7709999999999999,1487,0.578,260027,0.293,0,6.93e-06,0.18600000000000005,-13.89,1,50,0.0287,133.399
9783,0.136,1970,0.8690000000000001,63,0.478,309200,0.231,0,0.919,0.10099999999999999,-18.064,0,52,0.0302,74.937
9784,0.193,1970,0.728,1336,0.484,227933,0.165,1,1.19e-06,0.115,-18.567999999999998,1,65,0.0498,159.174
9785,0.871,1970,0.11800000000000001,405,0.746,193853,0.713,0,0.0,0.0684,-11.995999999999999,1,59,0.0375,118.964
9786,0.544,1970,0.09300000000000001,797,0.431,382933,0.6509999999999999,0,0.0346,0.168,-10.161,1,57,0.0374,122.227
9787,0.28,1970,0.502,1825,0.662,176867,0.237,0,3.41e-06,0.107,-11.850999999999999,1,58,0.0369,133.07399999999998
9788,0.364,1970,0.0715,2430,0.44,217560,0.609,0,0.0,0.5820000000000001,-8.824,1,58,0.0358,165.15599999999995
9789,0.503,1970,0.025,283,0.37799999999999995,583800,0.467,0,3.6099999999999997e-05,0.316,-11.780999999999999,0,51,0.0515,101.73
9790,0.644,1970,0.642,648,0.303,412960,0.648,0,0.053,0.40700000000000003,-6.795,1,60,0.0512,170.37900000000005
9791,0.9259999999999999,1970,0.0871,2508,0.474,178067,0.7340000000000001,0,0.0035600000000000002,0.26,-8.812999999999997,0,57,0.0426,101.751
9792,0.147,1970,0.8590000000000001,2475,0.495,154067,0.154,0,0.139,0.106,-17.792,1,59,0.0301,102.67299999999999
9793,0.147,1970,0.61,2475,0.35700000000000004,132949,0.331,0,0.0396,0.0952,-11.66,1,59,0.0294,150.315
9794,0.6709999999999999,1970,0.174,1060,0.598,199399,0.516,0,1.32e-06,0.0816,-12.487,0,51,0.0413,154.446
9795,0.74,1970,0.0387,1203,0.653,246271,0.9279999999999999,0,0.696,0.096,-7.867000000000001,1,50,0.0776,91.20299999999999
9796,0.23600000000000002,1970,0.0836,2475,0.5539999999999999,238627,0.512,0,0.000332,0.10300000000000001,-7.6,0,59,0.0237,89.296
9797,0.387,1970,0.868,1405,0.395,158333,0.22,0,0.0,0.0786,-10.964,1,61,0.0434,77.792
9798,0.47700000000000004,1970,0.0914,809,0.345,275920,0.379,0,0.0566,0.0486,-15.662,1,58,0.0304,154.779
9799,0.322,1970,0.0169,2559,0.222,344227,0.659,0,2.09e-05,0.47100000000000003,-9.942,1,56,0.0487,75.634
9800,0.753,1970,0.40299999999999997,767,0.568,174760,0.8240000000000001,0,0.0,0.0855,-4.613,1,59,0.0299,108.625
9801,0.722,1970,0.129,489,0.619,178933,0.773,0,0.0487,0.519,-7.345,1,52,0.063,124.78
9802,0.805,1970,0.385,565,0.8059999999999999,163173,0.532,0,0.00043,0.0689,-13.311,1,50,0.0828,138.69899999999998
9803,0.7929999999999999,1970,0.062,94,0.376,419093,0.755,0,0.8690000000000001,0.057,-10.265999999999998,0,52,0.0327,113.85700000000001
9804,0.6890000000000001,1970,0.542,1367,0.47700000000000004,180573,0.366,0,0.00586,0.18100000000000002,-13.227,1,56,0.0434,88.198
9805,0.43,1970,0.77,2115,0.46299999999999997,229413,0.5770000000000001,0,0.0,0.598,-6.5420000000000025,1,67,0.043,97.83
28520,0.7929999999999999,1970,0.617,523,0.639,193827,0.544,0,0.0,0.479,-12.843,1,52,0.141,80.844
28521,0.512,1970,0.389,2834,0.5429999999999999,308067,0.488,0,0.0326,0.11699999999999999,-9.287,1,57,0.03,86.09299999999998
28522,0.35100000000000003,1970,0.17,631,0.33799999999999997,620373,0.461,0,0.564,0.0927,-10.74,0,51,0.0396,126.698
28523,0.47100000000000003,1970,0.733,1825,0.634,177120,0.397,0,0.0,0.124,-10.115,1,56,0.025,80.935
28524,0.525,1970,0.179,2430,0.29100000000000004,145587,0.638,0,0.0,0.10099999999999999,-7.854,0,57,0.0554,185.235
28525,0.574,1970,0.00656,565,0.45299999999999996,384467,0.534,0,0.752,0.139,-13.147,1,50,0.0283,104.26700000000001
28526,0.272,1970,0.795,1559,0.4270000000000001,263400,0.192,0,2.55e-06,0.314,-14.610999999999999,1,51,0.0285,91.088
28527,0.5820000000000001,1970,0.669,1210,0.617,207227,0.33899999999999997,0,0.000265,0.0869,-15.042,1,50,0.0272,95.471
28528,0.57,1970,0.758,573,0.3670000000000001,223867,0.431,0,8.89e-06,0.113,-11.190999999999999,1,53,0.0576,76.454
