ID,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,liveness,loudness,mode,popularity,speechiness,tempo
3706,0.848,1940,0.995,391,0.6409999999999999,113947,0.39399999999999996,0,0.00469,0.131,-7.758999999999999,1,27,0.0756,69.243
3707,0.4970000000000001,1940,0.8190000000000001,2237,0.36,245547,0.264,0,0.00020899999999999998,0.209,-11.995999999999999,0,30,0.0346,145.336
3708,0.583,1940,0.897,1645,0.6509999999999999,175627,0.138,0,0.672,0.0973,-13.207,1,29,0.052000000000000005,89.31700000000002
3709,0.139,1940,0.9790000000000001,708,0.4,202200,0.156,0,0.9179999999999999,0.139,-17.221,1,28,0.0316,81.605
3710,0.252,1940,0.99,354,0.46399999999999997,178707,0.0992,0,0.00175,0.542,-14.498,0,30,0.034,89.524
3711,0.594,1940,0.845,1475,0.524,201267,0.484,0,0.799,0.157,-16.797,1,30,0.17600000000000002,106.15100000000001
3712,0.9640000000000001,1940,0.804,1936,0.618,203040,0.37799999999999995,0,0.0,0.23600000000000002,-12.694,1,28,0.341,90.135
3713,0.395,1940,0.895,707,0.36,307173,0.304,0,0.8340000000000001,0.655,-18.355999999999998,0,28,0.0616,91.038
3714,0.955,1940,0.767,1936,0.73,154372,0.682,0,0.00604,0.262,-9.961,1,30,0.139,136.46
3715,0.0441,1940,0.831,772,0.264,239666,0.163,0,0.755,0.569,-19.386,0,29,0.0394,112.348
3716,0.711,1940,0.98,1644,0.741,161840,0.252,0,0.92,0.105,-14.54,1,30,0.0476,79.175
3717,0.544,1940,0.778,1646,0.377,181373,0.469,0,0.8690000000000001,0.34700000000000003,-10.606,1,28,0.0702,198.238
3718,0.853,1940,0.774,1936,0.726,198989,0.285,0,0.0,0.136,-12.302999999999999,1,30,0.23600000000000002,147.483
3719,0.856,1940,0.9209999999999999,223,0.872,176840,0.308,0,0.000371,0.34700000000000003,-13.520999999999999,1,33,0.201,107.536
3720,0.721,1940,0.958,1645,0.831,186373,0.0869,0,0.792,0.136,-17.195999999999998,1,31,0.0458,141.141
3721,0.528,1940,0.772,707,0.5710000000000001,137200,0.49,0,0.0666,0.622,-16.425,1,29,0.16,113.74
3722,0.46,1940,0.956,3480,0.23,173173,0.166,0,0.33299999999999996,0.139,-15.957,1,33,0.0345,91.477
3723,0.713,1940,0.9229999999999999,580,0.43,174907,0.27899999999999997,0,0.0127,0.21,-16.477,1,29,0.08,183.135
3724,0.932,1940,0.948,3275,0.595,188333,0.5760000000000001,0,0.0679,0.195,-10.043,1,29,0.0628,100.726
3725,0.517,1940,0.675,707,0.6,291267,0.5820000000000001,0,0.22899999999999998,0.44799999999999995,-14.853,0,30,0.0984,96.86399999999999
3726,0.24,1940,0.935,1646,0.4,180293,0.233,0,0.266,0.1,-13.432,0,27,0.0375,71.634
3727,0.755,1940,0.894,354,0.547,133933,0.256,0,3.39e-06,0.174,-11.800999999999998,1,27,0.055,160.514
3728,0.509,1940,0.96,580,0.608,167267,0.295,0,0.41200000000000003,0.122,-16.19,1,27,0.0568,111.104
3729,0.818,1940,0.946,1873,0.5920000000000001,174759,0.38799999999999996,0,0.007559999999999998,0.11900000000000001,-9.999,0,28,0.040999999999999995,134.664
3730,0.263,1940,0.981,354,0.498,178067,0.102,0,0.0,0.111,-11.698,0,28,0.0367,75.52
3731,0.9229999999999999,1940,0.971,1873,0.48,172643,0.345,0,4.17e-06,0.152,-10.587,1,26,0.0744,76.4
3732,0.4920000000000001,1940,0.9520000000000001,355,0.5760000000000001,178560,0.179,0,0.0,0.325,-9.725,0,28,0.0327,77.65
3733,0.158,1940,0.975,1646,0.225,270933,0.0865,0,0.7809999999999999,0.11,-19.367,1,28,0.0348,87.171
3734,0.795,1940,0.973,1873,0.5489999999999999,193202,0.345,0,5.94e-06,0.134,-13.25,1,26,0.0866,130.828
3735,0.44,1940,0.898,580,0.556,173773,0.128,0,0.0,0.171,-16.629,0,29,0.15,174.975
3736,0.429,1940,0.955,356,0.5529999999999999,245533,0.21,0,1.9399999999999997e-05,0.9540000000000001,-11.569,1,28,0.0775,102.40899999999999
3737,0.267,1940,0.98,357,0.456,164827,0.0718,0,4.8e-05,0.14300000000000002,-11.460999999999999,1,27,0.0314,81.663
3738,0.6759999999999999,1940,0.972,1873,0.53,196441,0.268,0,0.0,0.0944,-9.781,1,27,0.0786,148.188
3739,0.109,1940,0.838,772,0.16399999999999998,221026,0.0782,0,0.838,0.122,-24.180999999999997,1,26,0.0373,81.348
3740,0.72,1940,0.985,580,0.479,190867,0.152,0,0.38299999999999995,0.13699999999999998,-16.114,1,30,0.0448,174.736
3741,0.754,1940,0.968,580,0.511,156293,0.24100000000000002,0,0.792,0.111,-16.011,1,28,0.0487,105.234
3742,0.754,1940,0.995,3364,0.45799999999999996,198493,0.134,0,0.00134,0.13,-8.977,1,27,0.0323,75.331
3743,0.851,1940,0.973,1873,0.502,159765,0.309,0,6.94e-06,0.127,-11.042,0,26,0.042,120.17200000000001
3744,0.7709999999999999,1940,0.89,1936,0.639,168507,0.41600000000000004,0,0.0,0.152,-14.91,1,32,0.134,100.837
3745,0.672,1940,0.9309999999999999,580,0.608,177773,0.261,0,0.129,0.198,-14.413,1,28,0.0316,97.56700000000001
3746,0.6970000000000001,1940,0.9490000000000001,354,0.542,145733,0.20800000000000002,0,5.9499999999999996e-05,0.141,-12.604000000000001,1,27,0.0384,146.161
3747,0.799,1940,0.956,1873,0.5870000000000001,187847,0.256,0,0.0,0.16399999999999998,-11.537,1,26,0.0594,141.809
3748,0.7759999999999999,1940,0.993,3480,0.301,170160,0.158,0,0.634,0.131,-17.066,0,29,0.037000000000000005,179.136
3749,0.192,1940,0.9890000000000001,2355,0.386,185469,0.115,0,0.96,0.147,-24.709,1,30,0.0676,68.382
3750,0.7120000000000001,1940,0.995,3480,0.628,158840,0.153,0,0.0352,0.253,-14.279000000000002,1,28,0.0413,116.931
3751,0.264,1940,0.988,354,0.569,186093,0.0742,0,0.000149,0.528,-15.584000000000001,0,28,0.0345,86.027
3752,0.0583,1940,0.9209999999999999,772,0.18100000000000002,261239,0.163,0,0.21,0.11199999999999999,-20.287,1,27,0.0479,52.757
3753,0.0373,1940,0.853,772,0.16699999999999998,184999,0.0319,0,0.96,0.109,-31.595,1,26,0.0417,127.65
3754,0.21100000000000002,1940,0.8420000000000001,772,0.226,104839,0.24600000000000002,0,0.804,0.342,-18.471,1,27,0.0322,36.548
3755,0.24100000000000002,1940,0.975,357,0.452,152133,0.132,0,0.0,0.217,-10.628,0,27,0.0342,78.102
3756,0.0603,1940,0.8370000000000001,772,0.23399999999999999,211826,0.152,0,0.33399999999999996,0.11599999999999999,-20.5,1,26,0.0521,76.955
3757,0.945,1940,0.948,1873,0.614,187115,0.581,0,0.00824,0.312,-9.336,0,27,0.0498,125.759
3758,0.677,1940,0.988,1873,0.504,180349,0.179,0,0.0,0.11599999999999999,-11.050999999999998,1,26,0.0304,75.814
3759,0.19699999999999998,1940,0.746,772,0.304,158533,0.424,0,0.84,0.409,-17.109,1,27,0.0609,81.286
3760,0.526,1940,0.9329999999999999,355,0.701,188200,0.149,0,3.61e-06,0.115,-11.724,1,28,0.0377,71.82300000000002
3761,0.8370000000000001,1940,0.9890000000000001,223,0.779,154933,0.257,0,0.272,0.141,-19.95,1,29,0.11599999999999999,136.04
3762,0.6659999999999999,1940,0.853,3364,0.573,159667,0.353,0,4.23e-05,0.16899999999999998,-6.7379999999999995,1,25,0.0389,78.18
3763,0.805,1940,0.93,1646,0.579,211373,0.613,0,0.7490000000000001,0.195,-11.520999999999999,0,26,0.0707,89.098
3764,0.0392,1940,0.929,772,0.174,384999,0.0683,0,0.943,0.134,-21.708000000000002,1,28,0.0391,141.304
3765,0.29,1940,0.98,357,0.35700000000000004,164773,0.0656,0,4.23e-05,0.141,-11.747,1,27,0.0341,78.208
3766,0.27899999999999997,1940,0.9940000000000001,2355,0.348,194168,0.0206,0,0.914,0.195,-30.612,1,32,0.0518,110.72200000000001
3767,0.654,1940,0.8009999999999999,707,0.593,116093,0.41700000000000004,0,0.77,0.27699999999999997,-15.312999999999999,1,29,0.14,81.315
3768,0.8320000000000001,1940,0.971,1873,0.696,189022,0.38,0,7.23e-05,0.0731,-10.099,1,26,0.223,91.944
3769,0.136,1940,0.97,772,0.221,69799,0.064,0,0.889,0.11800000000000001,-29.745,1,26,0.0407,80.265
3770,0.7070000000000001,1940,0.929,708,0.7020000000000001,197867,0.265,0,0.722,0.0817,-12.592,1,28,0.0365,109.23200000000001
3771,0.607,1940,0.919,3480,0.53,137000,0.27899999999999997,0,9.620000000000001e-05,0.141,-9.048,1,29,0.0297,113.194
3772,0.8540000000000001,1940,0.99,1873,0.57,185652,0.272,0,0.0,0.18100000000000002,-10.124,1,26,0.0567,149.004
3773,0.7559999999999999,1940,0.992,391,0.532,164773,0.501,0,0.00013700000000000002,0.142,-7.046,1,26,0.0355,95.992
3774,0.462,1940,0.973,356,0.45,298093,0.16399999999999998,0,3.71e-06,0.951,-12.649000000000001,1,27,0.11199999999999999,180.327
3775,0.9470000000000001,1940,0.18899999999999997,2642,0.5760000000000001,152117,0.8340000000000001,0,0.00792,0.354,-7.166,1,29,0.0548,96.206
3776,0.632,1940,0.9159999999999999,354,0.629,138667,0.21100000000000002,0,0.0,0.182,-12.638,1,27,0.0459,154.878
3777,0.0542,1940,0.9390000000000001,772,0.14400000000000002,141199,0.136,0,0.929,0.29,-21.796999999999997,1,26,0.0375,81.766
3778,0.828,1940,0.857,1645,0.795,179667,0.21899999999999997,0,0.267,0.17,-11.452,0,28,0.0448,79.328
3779,0.203,1940,0.961,1873,0.713,180976,0.265,0,0.0,0.299,-10.892999999999999,1,26,0.5479999999999999,108.219
3780,0.79,1940,0.9940000000000001,3480,0.259,183933,0.217,0,0.175,0.102,-15.411,1,28,0.0377,66.06
3781,0.594,1940,0.912,580,0.647,185893,0.32899999999999996,0,0.00387,0.207,-16.445,0,28,0.0708,95.06200000000001
3782,0.563,1940,0.9440000000000001,580,0.541,162227,0.377,0,0.349,0.0944,-14.855,1,27,0.0661,131.92
3783,0.774,1940,0.784,580,0.4270000000000001,163267,0.42100000000000004,0,0.00343,0.461,-14.414000000000001,1,27,0.14800000000000002,201.108
3784,0.7609999999999999,1940,0.95,1873,0.6659999999999999,188578,0.221,0,0.0,0.13699999999999998,-11.17,0,26,0.0843,121.586
3785,0.633,1940,0.9940000000000001,3480,0.684,165667,0.124,0,0.0928,0.184,-13.859000000000002,0,30,0.0356,94.81
3786,0.34,1940,0.9940000000000001,3151,0.483,184111,0.0304,0,0.00022999999999999998,0.10099999999999999,-17.500999999999998,1,29,0.0501,71.469
3787,0.191,1940,0.982,1646,0.368,182973,0.146,0,0.7290000000000001,0.19399999999999998,-12.401,1,28,0.0323,70.068
3788,0.257,1940,0.99,3480,0.341,197493,0.158,0,0.455,0.11,-14.679,1,26,0.0312,71.086
3789,0.615,1940,0.9109999999999999,580,0.597,167827,0.305,0,0.222,0.221,-13.895999999999999,1,27,0.0467,109.426
3790,0.35700000000000004,1940,0.991,3480,0.324,175000,0.087,0,0.42,0.16399999999999998,-14.845,1,27,0.0361,86.794
3791,0.36200000000000004,1940,0.963,355,0.514,178600,0.0995,0,0.0,0.109,-11.363,0,27,0.0325,71.188
3792,0.586,1940,0.988,2095,0.515,193773,0.324,0,0.00041900000000000016,0.21,-13.3,1,36,0.0451,117.21
3793,0.41600000000000004,1940,0.983,580,0.557,157133,0.0664,0,0.000242,0.24600000000000002,-17.137,1,27,0.0446,90.397
3794,0.129,1940,0.882,772,0.22899999999999998,87533,0.183,0,0.682,0.0913,-16.949,0,27,0.0355,112.485
3795,0.816,1940,0.9520000000000001,3480,0.563,179507,0.192,0,8.31e-06,0.0809,-12.158,1,33,0.039,115.963
3796,0.9329999999999999,1940,0.978,1873,0.6609999999999999,183980,0.426,0,1.1400000000000001e-05,0.131,-10.218,1,27,0.14400000000000002,88.43
3797,0.585,1940,0.965,580,0.659,188867,0.196,0,0.000897,0.10300000000000001,-17.583,1,27,0.0528,94.12100000000001
3798,0.6,1940,0.978,3480,0.61,186160,0.115,0,8.73e-06,0.14800000000000002,-12.562999999999999,1,27,0.0356,100.82799999999999
3799,0.39,1940,0.983,1646,0.431,178960,0.19,0,0.946,0.11900000000000001,-14.609000000000002,0,27,0.0357,85.99
3800,0.826,1940,0.975,3480,0.633,160333,0.12,0,2.9199999999999998e-05,0.21899999999999997,-12.616,1,27,0.0325,83.84100000000002
3801,0.183,1940,0.991,2355,0.303,195814,0.0309,0,0.642,0.105,-24.238000000000003,1,30,0.078,176.764
3802,0.428,1940,0.983,355,0.47600000000000003,184467,0.132,0,3.22e-06,0.107,-12.905999999999999,0,28,0.0375,83.565
3803,0.47600000000000003,1940,0.9279999999999999,1646,0.617,203493,0.121,0,0.898,0.302,-15.873,0,27,0.0341,93.43799999999999
3804,0.7609999999999999,1940,0.975,708,0.711,179933,0.379,0,0.903,0.107,-12.175,0,27,0.0333,164.418
3805,0.61,1940,0.7659999999999999,707,0.488,91640,0.434,0,0.00434,0.364,-17.687,0,28,0.198,112.309
22720,0.7140000000000001,1940,0.601,3478,0.6679999999999999,97200,0.135,1,0.0,0.645,-18.332,0,25,0.955,83.27799999999998
22721,0.3670000000000001,1940,0.995,2356,0.332,195762,0.0233,0,0.9309999999999999,0.114,-22.764,1,25,0.0598,177.63400000000001
22722,0.8,1940,0.971,2198,0.316,96147,0.349,0,1.71e-06,0.146,-11.009,1,25,0.0321,110.292
22723,0.894,1940,0.995,3275,0.795,175293,0.466,0,0.0034100000000000003,0.35600000000000004,-9.486,1,25,0.196,143.601
22724,0.5529999999999999,1940,0.9840000000000001,2754,0.424,135453,0.26,0,0.856,0.17,-16.102,1,25,0.0784,104.07
22725,0.805,1940,0.9940000000000001,2218,0.47600000000000003,187227,0.204,0,0.917,0.177,-18.733,1,25,0.076,70.673
22726,0.612,1940,0.562,3478,0.72,107300,0.126,1,0.0,0.4370000000000001,-19.401,1,25,0.9590000000000001,126.455
22727,0.6,1940,0.183,3478,0.705,102565,0.0702,1,0.0,0.7759999999999999,-21.191999999999997,0,25,0.9520000000000001,132.88
22728,0.38299999999999995,1940,0.223,3478,0.6829999999999999,102600,0.0705,1,0.0,0.39899999999999997,-22.414,1,25,0.946,100.39399999999999
22729,0.262,1940,0.968,306,0.35,115573,0.257,0,0.00128,0.183,-16.98,0,25,0.171,171.60299999999995
22730,0.698,1940,0.919,1212,0.436,190920,0.46,0,0.0825,0.102,-6.901,0,25,0.0362,122.76100000000001
